location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,object_type,have_loggia,parking_type,house_material_type,living_meters,kitchen_meters,ceiling_height,street,house_number,residential_complex
Пересвет,6,18,1,40.0,6600000,2015,Вторичка,1 лоджия,-1,-1,"18,7 м²","9,4 м²",-1,Советская ,47к8,River Park
Пересвет,18,19,1,38.46,4345980,2025,Новостройка,1 лоджия,-1,Монолитно-кирпичный,-1,12 м²,"2,75 м", Марины Цветаевой,17к1,Аксиома
Пересвет,8,18,1,30.76,3199040,2026,Новостройка,1 лоджия,-1,Панельный,-1,-1,"2,64 м", Механизаторов,15А,Инстеп.Механизаторов
Пересвет,1,17,1,36.5,3175500,2026,Новостройка,-1,-1,-1,"9,1 м²","17,7 м²","2,72 м", Минская,25,Соседи
Пересвет,2,21,1,25.08,3401800,2026,Новостройка,-1,-1,Монолитно-кирпичный,"17,6 м²",-1,"2,76 м",4-й мкр,4-й мкр,Тринити
Пересвет,6,10,1,27.56,3554413,2031,Новостройка,-1,-1,"Монолитно-кирпичный, монолитный","13,7 м²",-1,3 м,0,0,Пряничная слобода
Пересвет,4,16,1,35.4,3575400,2025,Новостройка,-1,-1,-1,"15,2 м²",7 м²,"2,72 м",0,с1,Квартал Апгрейд Фэмили ЖК
Пересвет,2,12,1,40.0,3600000,2024,Новостройка,-1,-1,-1,20 м²,10 м²,"2,7 м",0,0,Семейный
Пересвет,1,16,1,41.7,3753000,2025,Новостройка,-1,-1,-1,"13,9 м²","17,1 м²","2,72 м",0,0,Лэйк Таун ЖК
Пересвет,1,24,1,33.4,3941200,2027,Новостройка,-1,-1,-1,"13,9 м²","4,6 м²","2,72 м",проезд 2-й Свердлова,4,Модернист
Пересвет,4,18,1,37.0,4050000,2020,Вторичка,1 балкон,-1,-1,-1,7 м²,"2,7 м",бульвар Архитекторов,1Г,Мкр. Волна
Пересвет,2,17,1,43.4,4129250,2026,Новостройка,-1,-1,-1,"16,1 м²","10,7 м²","2,7 м",0,0,Созвездие
Пересвет,2,16,1,44.0,4488000,2025,Новостройка,-1,-1,-1,"11,4 м²","16,1 м²","2,72 м",0,0,Лэйк Таун ЖК
Пересвет,4,5,1,38.8,4999000,2013,Вторичка,1 лоджия,Наземная,-1,"19,4 м²","9,1 м²","2,7 м", Жиленкова,10,0
Пересвет,7,23,1,43.3,5758900,2027,Новостройка,-1,-1,-1,"13,4 м²","18,2 м²",3 м,0,0,Центральный квартал Скала Сити ЖК
Пересвет,3,9,1,38.0,5899000,1983,Вторичка,1 балкон,Наземная,-1,21 м²,15 м²,-1,0,0,0
Пересвет,2,19,1,48.44,6532863,2024,Новостройка,1 лоджия,-1,Монолитно-кирпичный,"17,1 м²","10,9 м²","2,78 м",Белкинская ,34,Пушкин
Пересвет,16,17,1,46.3,9900000,2021,Вторичка,1 лоджия,Наземная,-1,"18,7 м²","14,2 м²","2,8 м",переулок Заводской,8,Алушта-Престиж
Пересвет,7,9,1,20.8,2830111,1981,Вторичка,1 балкон,Наземная,-1,11 м²,"4,5 м²",-1,Заводское шоссе,65,0
Пересвет,2,25,1,31.32,3288600,2026,Новостройка,1 лоджия,-1,-1,"14,2 м²",5 м²,"2,5 м",Кремлевская ,50/3,Черника
Пересвет,15,15,1,34.9,4013500,2026,Новостройка,-1,-1,-1,-1,-1,"2,7 м",0,0,Флора
Пересвет,9,11,1,40.5,4100000,2006,Вторичка,1 лоджия,-1,-1,"18,6 м²","10,8 м²","2,6 м",0,0,0
Пересвет,16,17,1,35.03,4203600,2023,Новостройка,-1,-1,-1,-1,-1,"2,8 м",Российская ,267к5,Оникс
Пересвет,2,18,1,24.62,4333120,2024,Новостройка,-1,-1,Монолитно-кирпичный,-1,-1,"2,75 м",0,0,Родные Просторы
Пересвет,2,7,1,39.1,5750000,2018,Вторичка,1 балкон,-1,-1,-1,11 м²,"2,7 м", Голландская,3к1,0
Пересвет,1,12,1,38.08,5750080,2023,Новостройка,-1,-1,Блочный,"10,5 м²",16 м²,"2,7 м", Большая Балтийская,10к1,ЛесART
Пересвет,9,16,1,37.4,5946600,2024,Новостройка,-1,Подземная,Монолитно-кирпичный,-1,-1,"2,8 м", Западный обход,65/1,Cармат
Пересвет,18,26,1,41.61,6199890,2025,Новостройка,-1,Подземная,Монолитно-кирпичный,"14,6 м²","12,7 м²","2,7 м", Ларина,45с11,Сердце Ростова 2
Пересвет,6,30,1,45.03,6169110,2026,Новостройка,-1,-1,Монолитно-кирпичный,-1,-1,"2,7 м",проспект Шолохова,211/3,Манхэттен 2.0
Пересвет,1,24,1,42.3,6200000,-1,Вторичка,1 лоджия,-1,-1,18 м²,12 м²,"2,7 м", Имени Героя Георгия Бочарникова,1,Губернский
Пересвет,7,19,1,41.23,6390650,2025,Новостройка,-1,-1,"Монолитно-кирпичный, монолитный",-1,-1,"2,9 м",0,0,Лучший
Пересвет,8,8,1,23.0,2850000,2025,Новостройка,1 балкон,-1,-1,10 м²,8 м²,-1,Первомайская ,41,МОЁ
Пересвет,2,5,1,39.1,3600000,-1,Вторичка,1 балкон,Наземная,-1,20 м²,10 м²,"2,5 м", Центральная,3,0
Пересвет,5,9,1,33.9,3688000,2025,Новостройка,-1,-1,"Монолитно-кирпичный, монолитный, кирпичный",-1,-1,"2,65 м",0,0,Второе дыхание
Пересвет,1,16,1,26.7,3650200,2027,Новостройка,-1,-1,Кирпичный,"10,2 м²","8,4 м²","2,5 м",0,0,Бирюзова Парк ЖК
Пересвет,1,5,1,30.8,4000000,-1,Вторичка,-1,-1,-1,"19,8 м²",6 м²,-1, Мира,10,0
Пересвет,16,17,1,25.5,4307800,2021,Новостройка,1 лоджия,-1,-1,"13,4 м²","2,5 м²","2,7 м", Юбилейная,4А,Истомкино
Пересвет,7,15,1,29.4,4645200,2025,Новостройка,-1,Подземная,-1,"14,4 м²",10 м²,"2,8 м",0,0,Уютный Квартал ЖК
Пересвет,3,17,1,22.58,5120918,2025,Новостройка / Апартаменты,1 балкон,Подземная,-1,17 м²,5 м²,3 м, Чистяковой,8с2,Гостиничный комплекс Аметист
Пересвет,1,12,1,46.1,11340000,2014,Вторичка,-1,-1,-1,22 м²,15 м²,"2,9 м", Сосенский Стан,5,Коммунарка
Пересвет,9,9,1,46.5,11990000,2014,Вторичка,1 балкон,Наземная,-1,-1,"14,5 м²","2,9 м", Сосенский Стан,3,Коммунарка
Пересвет,2,23,1,55.0,15500000,2018,Вторичка,-1,Подземная,-1,40 м²,10 м²,"4,5 м",шоссе Энтузиастов,86Ак1,PerovSky
Пересвет,12,17,1,40.0,17500000,2024,Новостройка,-1,-1,-1,"12,2 м²","13,2 м²","3,1 м", Петра Кончаловского,7к3,Shagal
Пересвет,18,22,1,43.0,19500000,2022,Вторичка / Апартаменты,-1,-1,-1,24 м²,14 м²,-1,Большой Волоколамский проезд,23,Комплекс апартаментов B’aires
Пересвет,7,40,1,43.4,20800000,2023,Вторичка,-1,-1,-1,"15,2 м²","19,4 м²",-1,бульвар Братьев Весниных,1,ЗИЛАРТ
Пересвет,6,14,1,40.0,20990000,1972,Вторичка,1 лоджия,Открытая,-1,19 м²,9 м²,"2,7 м",3-й Самотечный переулок,21,0
Пересвет,12,26,1,41.3,21200000,2025,Новостройка,-1,-1,-1,20 м²,14 м²,-1,18/19/27,18/19/27,Зиларт ЖК
Пересвет,2,9,1,48.64,22418176,2026,Новостройка / Апартаменты,-1,Подземная,-1,"37,8 м²","5,8 м²",-1, Мухина,17А,Клубный дом Массандра Парк
Пересвет,24,27,1,36.8,23000000,-1,Вторичка,-1,-1,-1,"11,1 м²","14,3 м²",-1, Крузенштерна,12к1,Символ
Пересвет,15,20,1,50.0,26000000,2024,Новостройка,-1,-1,-1,30 м²,8 м²,"3,2 м",Кинематографический кв-л,0,Событие ЖК
Пересвет,3,45,1,37.7,26390000,2026,Новостройка,-1,Подземная,-1,22 м²,6 м²,-1,Кутузовский проезд,16С1,River Park Кутузовский
Пересвет,12,41,1,36.52,26440480,2024,Новостройка,-1,-1,Монолитно-кирпичный,"31,5 м²",-1,"3,2 м",1-й Сетуньский проезд,8,Hide
Пересвет,5,17,1,50.2,34900000,2024,Вторичка,-1,Подземная,-1,"16,1 м²","16,8 м²",-1,Ленинский проспект,38,Lunar
Пересвет,5,41,1,59.59,39537965,2024,Новостройка,-1,-1,-1,"54,6 м²",-1,"3,2 м",1-й Сетуньский проезд,8,Hide
Пересвет,40,63,1,51.0,57600000,-1,Вторичка / Апартаменты,-1,Подземная,-1,45 м²,-1,-1,1-й Красногвардейский проезд,22с1,NEVA TOWERS
Пересвет,2,11,1,49.3,58000000,-1,Вторичка,-1,Подземная,-1,"36,3 м²",8 м²,-1, Большая Якиманка,22К3,Коперник
Пересвет,6,6,1,152.3,110000000,-1,Вторичка / Апартаменты,-1,Наземная,-1,25 м²,43 м²,-1, 3-я Ямского Поля,9,Art Residence
Пересвет,14,21,1,144.0,180000000,-1,Вторичка,-1,Подземная,-1,56 м²,65 м²,-1, Сергея Макеева,9,RedSide
Пересвет,2,2,1,30.7,1150000,-1,Вторичка,1 балкон,-1,-1,"18,3 м²","6,1 м²","2,55 м", Пролетарская,4,0
Пересвет,4,5,1,29.65,1186000,2020,Новостройка,-1,-1,-1,-1,-1,"2,55 м",0,0,"мкр. Южный, дом 7"
Пересвет,5,5,1,40.4,1699900,Напишите автору,Вторичка,1 лоджия,-1,-1,"14,7 м²",9 м²,"2,75 м",переулок Колхозный,22,0
Пересвет,1,5,1,32.1,2430000,-1,Вторичка,-1,-1,-1,18 м²,6 м²,"2,55 м",Удмуртская ,12,0
Пересвет,7,7,1,35.88,2439840,2023,Новостройка,-1,-1,-1,"17,8 м²","9,1 м²",-1, Малиновая,5,Окские просторы
Пересвет,4,4,1,32.3,2585000,-1,Вторичка,1 балкон,-1,-1,"19,3 м²","6,2 м²",-1, Логинова,7,0
Пересвет,2,9,1,33.8,2599999,Напишите автору,Вторичка,1 лоджия,-1,-1,"19,8 м²",9 м²,"2,75 м", Розы Люксембург,9,0
Пересвет,2,5,1,31.1,2700000,1979,Вторичка,-1,-1,-1,18 м²,6 м²,-1,Пролетарская ,155,0
Пересвет,7,10,1,37.5,2900000,-1,Вторичка,-1,-1,-1,17 м²,9 м²,-1, Брагинская,18к3,Возрождение
Пересвет,5,5,1,29.8,2980000,1965,Вторичка,-1,Наземная,-1,"17,7 м²","5,8 м²","2,4 м",Колхозная ,2,0
Пересвет,14,26,1,26.36,2952320,2026,Новостройка,1 лоджия,-1,-1,"10,8 м²","5,1 м²","2,84 м",0,0,Мечта
Пересвет,3,13,1,33.0,3799999,-1,Вторичка,1 балкон,-1,-1,"19,5 м²","7,7 м²","2,75 м",проспект Маршала Жукова,108,0
Пересвет,14,14,1,36.0,3800000,2008,Вторичка,1 балкон,Наземная,-1,"18,1 м²",6 м²,"2,7 м", Пирогова,102/1,0
Пересвет,1,8,1,43.0,3805500,2024,Новостройка,-1,-1,-1,"13,3 м²","16,4 м²","2,7 м", Ленина,312А,Дубрава
Пересвет,8,10,1,39.0,3899999,-1,Вторичка,1 балкон,-1,-1,17 м²,"9,3 м²",-1, Балакирева,2,0
Пересвет,1,5,1,32.05,3941941,2026,Новостройка,1 лоджия,-1,Монолитно-кирпичный,"12,2 м²","10,5 м²","2,7 м",0,0,Аквилон SEVER
Пересвет,8,24,1,35.9,4000000,-1,Вторичка,1 лоджия,-1,-1,11 м²,16 м²,-1, Гаря Хохолова,6,0
Пересвет,4,5,1,35.27,4020780,2025,Новостройка,-1,-1,-1,-1,-1,3 м,0,0,Город природы
Пересвет,5,10,1,35.2,4100000,-1,Вторичка,1 балкон,-1,-1,"19,2 м²","8,5 м²","2,6 м",Голубинская ,8,0
Пересвет,3,3,1,33.9,4100000,Напишите автору,Вторичка,1 лоджия,-1,-1,19 м²,8 м²,"2,75 м",Санаторная ,2Д,0
Пересвет,3,5,1,31.0,4150000,-1,Вторичка,1 балкон,Наземная,-1,17 м²,7 м²,"2,6 м", Достоевского,105,0
Пересвет,16,19,1,32.35,4150000,-1,Вторичка,1 лоджия,-1,-1,"11,2 м²","10,6 м²",-1, Красных Партизан,1/4к15,Светлоград
Пересвет,8,9,1,27.17,4170595,2026,Новостройка,-1,-1,"Монолитно-кирпичный, кирпичный",-1,-1,"2,72 м", Становая,0,Юдинский
Пересвет,5,9,1,36.1,4200000,-1,Вторичка,1 лоджия,-1,-1,18 м²,8 м²,"2,75 м", Менжинского,2,0
Пересвет,6,17,1,30.7,5000000,-1,Вторичка,1 лоджия,-1,-1,10 м²,14 м²,-1, Шоссе в Лаврики,70к1,ЦДС Северный
Пересвет,10,15,1,35.9,5026000,2025,Новостройка,-1,Подземная,Монолитно-кирпичный,13 м²,9 м²,"2,7 м",проспект Маршала Жукова,18/1,Gray
Пересвет,20,20,1,40.0,5029640,2024,Новостройка,-1,-1,-1,"17,1 м²","11,4 м²","2,8 м", Артамонова,34Ж,Волна-1
Пересвет,8,9,1,29.5,5100000,2024,Вторичка,1 балкон,-1,-1,"13,1 м²","9,7 м²","2,8 м", Имени Генерала Корнилова,14,Sport Village
Пересвет,4,10,1,31.7,5100000,2020,Вторичка,-1,Многоуровневая,-1,10 м²,10 м²,"2,8 м",Кутузовская ,117,Надежда
Пересвет,3,16,1,36.1,5157000,2025,Новостройка,1 лоджия,-1,-1,"12,9 м²","10,8 м²","2,74 м",0,0,LOQO
Пересвет,22,25,1,42.18,5230000,2026,Новостройка,-1,-1,-1,-1,-1,"2,72 м",0,0,Малина парк
Пересвет,1,10,1,42.98,5200580,2025,Новостройка,-1,-1,Панельный,"18,5 м²","10,4 м²","2,8 м",Южный мкр,0,Весна ЖК
Пересвет,2,23,1,32.3,6330800,2023,Новостройка,-1,-1,Монолитно-кирпичный,"10,2 м²",12 м²,"2,7 м", Санфировой,101,Капитал
Пересвет,11,18,1,39.7,6400000,2017,Вторичка,1 лоджия,-1,-1,21 м²,10 м²,"2,8 м",Московская ,144к1,Светлый
Пересвет,10,19,1,18.0,6450000,2023,Новостройка,1 балкон,-1,-1,-1,10 м²,-1, Ясногорская,0,Кислород
Пересвет,5,14,1,35.0,6590000,-1,Вторичка,1 лоджия,-1,-1,-1,10 м²,-1, Валентина Скороходова,23,Солнечный
Пересвет,17,25,1,45.3,6690000,2016,Вторичка,1 лоджия,-1,-1,"16,5 м²",10 м²,-1, Ф.С. Игнатьева,33к1,Атмосфера
Пересвет,6,26,1,26.31,6709050,2025,Новостройка,-1,-1,Монолитно-кирпичный,"12,1 м²",-1,"2,6 м",Революционная ,98/4,Edison
Пересвет,10,15,1,32.6,6850000,-1,Вторичка,1 лоджия,-1,-1,18 м²,"6,2 м²",-1, Руднева,9к1,0
Пересвет,11,16,1,43.8,6800000,-1,Вторичка,1 лоджия,-1,-1,18 м²,"12,4 м²","2,75 м",Бакинская ,2,Арбат
Пересвет,5,5,1,36.5,6876007,2024,Новостройка,-1,-1,-1,17 м²,"9,6 м²","2,7 м", Березовая,3,Волшебный сад
Пересвет,15,17,1,41.0,6900000,2016,Вторичка,1 лоджия,-1,-1,"18,2 м²",12 м²,"2,7 м",проспект Европейский,0,0
Пересвет,10,19,1,25.39,7000000,2024,Новостройка,1 лоджия,-1,Монолитно-кирпичный,"9,5 м²","7,6 м²","3,3 м",0,0,Амур Сити
Пересвет,17,21,1,57.2,7500000,2013,Вторичка,1 лоджия,-1,-1,-1,"14,6 м²","3,15 м",Университетская ,9,0
Пересвет,19,23,1,49.2,7510183,2023,Новостройка,-1,-1,-1,"21,7 м²","11,2 м²","2,75 м", Селезнева,104/1,Дом у озера
